"settings_id","stem_file","iterations_number","pile_width","pile_height","pile_depth","n_sides","n_meshes","lateral_friction","spinning_friction","rolling_friction","restitution","bend_function","random_turn","drop_algorithm","intended.con"
2816,"My_Stems.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2798
2817,"My_Stems.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2799
2818,"My_Stems.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2800
2819,"My_Stems.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2801
2820,"My_Stems.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2802
2821,"My_Stems.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2803
2822,"My_Stems.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2804
2823,"My_Stems.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2805
2824,"My_Stems.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2806
2825,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2807
2826,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2808
2827,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2809
2828,"My_Stems.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2810
2829,"My_Stems.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2811
2830,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2812
2831,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2813
2832,"My_Stems.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2814
2833,"My_Stems.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2815
2834,"My_Stems.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2816
2835,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2817
2836,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2818
2837,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2819
2838,"My_Stems.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2820
2839,"My_Stems.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2821
2840,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2822
2841,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2823
2842,"My_Stems.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2824
2843,"My_Stems.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2825
2844,"My_Stems.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2826
2845,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2827
2846,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2828
2847,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2829
2848,"My_Stems.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2830
2849,"My_Stems.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2831
2850,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2832
2851,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2833
2852,"My_Stems.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2834
2853,"My_Stems.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2835
2854,"My_Stems.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2836
2855,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2837
2856,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2838
2857,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2839
2858,"My_Stems.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2840
2859,"My_Stems.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2841
2860,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2842
2861,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2843
2862,"My_Stems.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2844
2863,"My_Stems.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2845
2864,"My_Stems.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2846
2865,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2847
2866,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2848
2867,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2849
2868,"My_Stems.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2850
2869,"My_Stems.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2851
2870,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2852
2871,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2853
2872,"My_Stems.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2854
2873,"My_Stems.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2855
2874,"My_Stems.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2856
2875,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2857
2876,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2858
2877,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2859
2878,"My200-4-2-0.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2860
2879,"My200-4-2-0.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2861
2880,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2862
2881,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2863
2882,"My200-4-2-0.csv",20,4,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2864
2883,"My200-4-2-0.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2865
2884,"My200-4-2-0.csv",20,12,2,3,10,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2866
2885,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2867
2886,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2868
2887,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2869
2888,"My200-4-2-0.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2870
2889,"My200-4-2-0.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2871
2890,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2872
2891,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2873
2892,"My200-4-2-0.csv",20,4,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2874
2893,"My200-4-2-0.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2875
2894,"My200-4-2-0.csv",20,12,2,3,10,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2876
2895,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2877
2896,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2878
2897,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2879
2898,"My200-4-2-0.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2880
2899,"My200-4-2-0.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2881
2900,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2882
2901,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2883
2902,"My200-4-2-0.csv",20,4,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2884
2903,"My200-4-2-0.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2885
2904,"My200-4-2-0.csv",20,12,2,3,20,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2886
2905,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2887
2906,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2888
2907,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2889
2908,"My200-4-2-0.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2890
2909,"My200-4-2-0.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2891
2910,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2892
2911,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2893
2912,"My200-4-2-0.csv",20,4,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2894
2913,"My200-4-2-0.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2895
2914,"My200-4-2-0.csv",20,12,2,3,20,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2896
2915,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2897
2916,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2898
2917,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2899
2918,"My200-4-2-0.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2900
2919,"My200-4-2-0.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2901
2920,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2902
2921,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2903
2922,"My200-4-2-0.csv",20,4,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2904
2923,"My200-4-2-0.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2905
2924,"My200-4-2-0.csv",20,12,2,3,40,8,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2906
2925,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"grid",2907
2926,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise",2908
2927,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2909
2928,"My200-4-2-0.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid",2910
2929,"My200-4-2-0.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2911
2930,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"grid",2912
2931,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise",2913
2932,"My200-4-2-0.csv",20,4,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2914
2933,"My200-4-2-0.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid",2915
2934,"My200-4-2-0.csv",20,12,2,3,40,15,0.85,0.45,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2916
2935,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2917
2936,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2918
2937,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2919
2938,"Darre_neu.csv",20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2920
2939,"Darre_neu.csv",20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2921
2940,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2922
2941,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2923
2942,"Darre_neu.csv",20,15,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2924
2943,"Darre_neu.csv",20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2925
2944,"Darre_neu.csv",20,23,4,2.52,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2926
2945,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2927
2946,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2928
2947,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2929
2948,"Darre_neu.csv",20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2930
2949,"Darre_neu.csv",20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2931
2950,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2932
2951,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2933
2952,"Darre_neu.csv",20,15,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2934
2953,"Darre_neu.csv",20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2935
2954,"Darre_neu.csv",20,23,4,2.52,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2936
2955,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2937
2956,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2938
2957,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2939
2958,"Darre_neu.csv",20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2940
2959,"Darre_neu.csv",20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2941
2960,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2942
2961,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2943
2962,"Darre_neu.csv",20,15,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2944
2963,"Darre_neu.csv",20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2945
2964,"Darre_neu.csv",20,23,4,2.52,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2946
2965,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2947
2966,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2948
2967,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2949
2968,"Darre_neu.csv",20,23,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2950
2969,"Darre_neu.csv",20,23,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2951
2970,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2952
2971,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2953
2972,"Darre_neu.csv",20,15,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2954
2973,"Darre_neu.csv",20,23,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2955
2974,"Darre_neu.csv",20,23,4,2.52,20,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2956
2975,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2957
2976,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2958
2977,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2959
2978,"Darre_neu.csv",20,23,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2960
2979,"Darre_neu.csv",20,23,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2961
2980,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2962
2981,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2963
2982,"Darre_neu.csv",20,15,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2964
2983,"Darre_neu.csv",20,23,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2965
2984,"Darre_neu.csv",20,23,4,2.52,40,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2966
2985,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2967
2986,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2968
2987,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2969
2988,"Darre_neu.csv",20,23,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2970
2989,"Darre_neu.csv",20,23,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2971
2990,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2972
2991,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2973
2992,"Darre_neu.csv",20,15,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2974
2993,"Darre_neu.csv",20,23,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2975
2994,"Darre_neu.csv",20,23,4,2.52,40,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2976
2995,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2977
2996,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2978
2997,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2979
2998,"My_Stems.csv",20,12,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2980
2999,"My_Stems.csv",20,12,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2981
3000,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2982
3001,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2983
3002,"My_Stems.csv",20,4,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2984
3003,"My_Stems.csv",20,12,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2985
3004,"My_Stems.csv",20,12,2,3,10,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2986
3005,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2987
3006,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2988
3007,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2989
3008,"My_Stems.csv",20,12,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",2990
3009,"My_Stems.csv",20,12,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",2991
3010,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",2992
3011,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",2993
3012,"My_Stems.csv",20,4,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",2994
3013,"My_Stems.csv",20,12,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",2995
3014,"My_Stems.csv",20,12,2,3,10,15,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",2996
3015,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",2997
3016,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",2998
3017,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",2999
3018,"My_Stems.csv",20,12,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",3000
3019,"My_Stems.csv",20,12,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid-freeze",3001
3020,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"grid",3002
3021,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise",3003
3022,"My_Stems.csv",20,4,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"rowwise-freeze",3004
3023,"My_Stems.csv",20,12,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid",3005
3024,"My_Stems.csv",20,12,2,3,20,8,0.85,0.65,0.02,0.1,"4th order poly",TRUE,"trapezoid-freeze",3006
3025,"My_Stems.csv",20,4,2,3,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"grid",3007
3026,"My_Stems.csv",20,4,2,3,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise",3008
3027,"My_Stems.csv",20,4,2,3,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"rowwise-freeze",3009
3028,"My_Stems.csv",20,12,2,3,20,15,0.85,0.65,0.02,0.1,"4th order poly",FALSE,"trapezoid",3010
